learner_id,session_id,profile,video_topic,video_length_minutes,question_id,question_type,question_difficulty,delay_condition,answer_correct,scored_value,response_time_seconds,question_skipped,video_completion_rate,pause_count,replay_count,skip_count,attention_noise_level,learner_status,expected_status
L0071,71,B,Cooking,17.534498885799866,3,inference,medium,long_delay,1.0,0.79617347900147,11.373028711858801,0.0,0.7795385963053774,0,2,1,medium,Stable Learner,Stable Learner
L0071,71,B,Sports,14.62468518367449,4,reasoning,easy,short_delay,1.0,0.6092261220520063,17.850170980420113,0.0,0.7795385963053774,4,0,2,medium,Stable Learner,Stable Learner
L0071,71,B,Entertainment,16.02274480977405,5,factual_recall,hard,immediate,1.0,0.5197725272649006,5.719896550566052,0.0,0.7795385963053774,0,2,0,medium,Stable Learner,Stable Learner
L0071,71,B,Sports,7.696575616923677,6,reasoning,hard,short_delay,1.0,0.6765973997316925,21.3729533269067,0.0,0.7795385963053774,0,0,2,medium,Stable Learner,Stable Learner
L0071,71,B,News,15.030421442651292,7,factual_recall,easy,immediate,1.0,0.8095952688284266,18.120965571086778,0.0,0.7795385963053774,3,1,0,medium,Stable Learner,Stable Learner
L0071,71,B,News,10.871729953802603,8,factual_recall,easy,long_delay,1.0,0.6960942136616052,19.49615535905555,1.0,0.7795385963053774,3,3,0,medium,Stable Learner,Stable Learner
L0071,71,B,Sports,14.340710211315715,9,inference,easy,long_delay,1.0,0.6600330200827144,17.79058505974827,0.0,0.7795385963053774,2,3,0,medium,Stable Learner,Stable Learner
L0072,72,B,Cooking,7.599631398438741,0,reasoning,hard,short_delay,1.0,0.8225541372371019,16.08480911807262,0.0,0.7859984974391869,4,1,2,medium,Needs Review,Stable Learner
L0072,72,B,News,6.0475788874025485,1,factual_recall,easy,long_delay,1.0,0.76120962126846,13.861611854070862,0.0,0.7859984974391869,3,0,2,medium,Needs Review,Stable Learner
L0072,72,B,Sports,6.583481937711852,2,factual_recall,easy,short_delay,1.0,0.5812482220151306,14.812734575083503,0.0,0.7859984974391869,2,3,0,medium,Needs Review,Stable Learner
L0072,72,B,Entertainment,9.366472455460624,3,comprehension,easy,short_delay,1.0,0.7478402875296634,11.40457260555769,0.0,0.7859984974391869,4,2,2,medium,Needs Review,Stable Learner
L0072,72,B,Cooking,17.355117347368463,4,comprehension,easy,immediate,1.0,0.7440302367665736,18.050652518985547,0.0,0.7859984974391869,4,0,2,medium,Needs Review,Stable Learner
L0072,72,B,Entertainment,13.04465932887437,5,comprehension,medium,long_delay,1.0,0.5993932527048436,14.78274682745537,1.0,0.7859984974391869,4,1,2,medium,Needs Review,Stable Learner
L0072,72,B,Entertainment,14.241308629117585,6,comprehension,medium,long_delay,1.0,0.7648865922635439,15.83224421974114,0.0,0.7859984974391869,4,2,0,medium,Needs Review,Stable Learner
L0072,72,B,World,15.290712569713223,7,factual_recall,easy,short_delay,1.0,0.6639623364054738,16.785709622144363,0.0,0.7859984974391869,0,2,2,medium,Needs Review,Stable Learner
L0072,72,B,Sports,6.475089003085845,8,inference,hard,immediate,1.0,0.5390046509985555,9.227071927868376,0.0,0.7859984974391869,3,3,0,medium,Needs Review,Stable Learner
L0072,72,B,News,6.028401740972712,9,factual_recall,hard,long_delay,1.0,0.7255202724637142,10.52858489058974,0.0,0.7859984974391869,4,3,2,medium,Needs Review,Stable Learner
L0073,73,B,News,6.2002913828991435,0,comprehension,easy,long_delay,1.0,0.7261146391359836,14.560204745094115,0.0,0.8114512722517939,1,2,1,medium,Stable Learner,Stable Learner
L0073,73,B,World,12.04984898500329,1,factual_recall,medium,long_delay,1.0,0.7120291684007225,8.694381343264325,1.0,0.8114512722517939,1,3,1,medium,Stable Learner,Stable Learner
L0073,73,B,Entertainment,16.194098509730093,2,reasoning,hard,long_delay,1.0,0.661177747870807,13.919138883390172,0.0,0.8114512722517939,0,3,2,medium,Stable Learner,Stable Learner
L0073,73,B,Sports,12.905330739385631,3,reasoning,easy,short_delay,1.0,0.6083780884888735,15.507000167026284,0.0,0.8114512722517939,0,2,2,medium,Stable Learner,Stable Learner
L0073,73,B,Entertainment,15.858909193296254,4,factual_recall,hard,immediate,1.0,0.7088838351659377,16.147282372223312,0.0,0.8114512722517939,1,3,2,medium,Stable Learner,Stable Learner
L0073,73,B,World,11.97499738255269,5,comprehension,hard,short_delay,1.0,0.6466875234116359,17.34768183507913,1.0,0.8114512722517939,1,0,2,medium,Stable Learner,Stable Learner
L0073,73,B,World,17.219993991211677,6,inference,hard,long_delay,1.0,0.8489822620441015,19.606650989388427,0.0,0.8114512722517939,4,1,2,medium,Stable Learner,Stable Learner
L0073,73,B,World,15.360572195319508,7,reasoning,easy,immediate,1.0,0.8142182294773219,11.539229641535664,1.0,0.8114512722517939,0,3,2,medium,Stable Learner,Stable Learner
L0073,73,B,News,12.790641757870661,8,factual_recall,medium,long_delay,1.0,0.7432839132351609,11.584621963954943,0.0,0.8114512722517939,2,2,1,medium,Stable Learner,Stable Learner
L0073,73,B,Sports,11.208977122642757,9,inference,medium,long_delay,1.0,0.7178466939292986,22.254283398715796,0.0,0.8114512722517939,3,2,1,medium,Stable Learner,Stable Learner
L0074,74,B,World,12.100415197961981,0,factual_recall,easy,immediate,1.0,0.6244774055829795,12.342715488466025,0.0,0.8218303733534084,1,1,2,medium,Needs Review,Stable Learner
L0074,74,B,Sports,9.061035242441402,1,factual_recall,medium,immediate,1.0,0.7186146900992191,24.476918127383335,0.0,0.8218303733534084,2,0,2,medium,Needs Review,Stable Learner
L0074,74,B,Entertainment,8.292101438421364,2,inference,hard,immediate,1.0,0.6828255371510046,13.101320260751834,0.0,0.8218303733534084,4,3,2,medium,Needs Review,Stable Learner
L0074,74,B,World,17.954001047812312,3,comprehension,easy,long_delay,1.0,0.6496065323479857,10.624451789026521,0.0,0.8218303733534084,1,1,0,medium,Needs Review,Stable Learner
L0074,74,B,Entertainment,13.721104644384745,4,inference,medium,short_delay,1.0,0.647185716785334,10.031575400786675,0.0,0.8218303733534084,2,2,2,medium,Needs Review,Stable Learner
L0074,74,B,Sports,14.024575537082942,5,factual_recall,easy,immediate,1.0,0.6291879007584313,6.330387983851688,0.0,0.8218303733534084,3,2,2,medium,Needs Review,Stable Learner
L0074,74,B,World,9.981762774683304,6,factual_recall,medium,long_delay,1.0,0.5154198827910986,22.66313946196564,0.0,0.8218303733534084,2,2,0,medium,Needs Review,Stable Learner
L0074,74,B,News,7.927163308074726,7,factual_recall,medium,short_delay,1.0,0.7182895095161692,21.85533695384331,0.0,0.8218303733534084,1,2,0,medium,Needs Review,Stable Learner
L0074,74,B,Cooking,7.48425770810601,8,comprehension,easy,short_delay,1.0,0.7031546825278321,18.003725814423788,1.0,0.8218303733534084,2,2,1,medium,Needs Review,Stable Learner
L0074,74,B,News,15.687449155448316,9,inference,easy,immediate,1.0,0.7649670252448494,10.519555961121101,0.0,0.8218303733534084,1,0,0,medium,Needs Review,Stable Learner
L0075,75,B,Cooking,16.969011757683035,0,factual_recall,hard,long_delay,1.0,0.6063992099810229,16.608956845242474,0.0,0.6599152453102789,3,3,0,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Sports,11.986270725726108,1,factual_recall,easy,immediate,1.0,0.6670179828327447,1.0,0.0,0.6599152453102789,3,3,0,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Sports,7.53950423029176,2,factual_recall,medium,long_delay,1.0,0.718813692330818,27.05622019819842,0.0,0.6599152453102789,3,3,1,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,World,5.689054956600843,3,comprehension,hard,short_delay,1.0,0.712468165322885,17.832043386987376,0.0,0.6599152453102789,1,3,0,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Cooking,9.012990475497986,4,comprehension,easy,short_delay,1.0,0.7917105811456032,12.021483622932971,1.0,0.6599152453102789,0,0,1,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Sports,14.83409873664823,5,inference,hard,immediate,1.0,0.7948495298580351,24.63684877615114,0.0,0.6599152453102789,3,2,1,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Entertainment,17.24173402311924,6,comprehension,hard,immediate,1.0,0.5927614891706208,13.262844147569028,1.0,0.6599152453102789,2,1,0,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,News,15.011434633766939,7,factual_recall,medium,long_delay,1.0,0.7038576110050472,15.662596929140289,0.0,0.6599152453102789,3,3,1,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Sports,11.869415152492714,8,reasoning,hard,immediate,1.0,0.5952168452278163,12.564420948011863,0.0,0.6599152453102789,2,1,0,medium,Delayed Recall Weakness,Stable Learner
L0075,75,B,Entertainment,13.190783691131507,9,comprehension,easy,short_delay,1.0,0.6611752961646434,23.259959187216698,0.0,0.6599152453102789,3,1,0,medium,Delayed Recall Weakness,Stable Learner
L0076,76,B,Cooking,13.57941256712208,0,inference,easy,short_delay,1.0,0.7307661768888718,5.1066716655532165,0.0,0.6287702201832993,3,2,2,medium,Stable Learner,Stable Learner
L0076,76,B,World,17.918560130276813,1,reasoning,hard,short_delay,1.0,0.7765342112242776,19.631883739166234,0.0,0.6287702201832993,2,0,0,medium,Stable Learner,Stable Learner
L0076,76,B,Cooking,7.346432420500478,2,factual_recall,medium,immediate,1.0,0.9328356475208951,11.146603701639165,0.0,0.6287702201832993,0,1,1,medium,Stable Learner,Stable Learner
L0076,76,B,Entertainment,17.812209596095894,3,reasoning,hard,immediate,1.0,0.6408802496679339,14.826718242935103,1.0,0.6287702201832993,4,1,2,medium,Stable Learner,Stable Learner
L0076,76,B,World,5.152063537110495,4,factual_recall,easy,short_delay,1.0,0.6261288103450933,7.8665328935111045,0.0,0.6287702201832993,2,0,2,medium,Stable Learner,Stable Learner
L0076,76,B,News,7.346182281584831,5,reasoning,hard,short_delay,1.0,0.5690578969560759,12.088232002692132,0.0,0.6287702201832993,3,2,2,medium,Stable Learner,Stable Learner
L0076,76,B,Cooking,18.39925979560973,6,inference,hard,immediate,1.0,0.7008641906487008,13.602044232412364,0.0,0.6287702201832993,3,3,0,medium,Stable Learner,Stable Learner
L0076,76,B,World,18.06628789789546,7,inference,easy,long_delay,1.0,0.7002318180558356,14.94354576519585,1.0,0.6287702201832993,0,2,2,medium,Stable Learner,Stable Learner
L0076,76,B,Sports,10.529325965639018,8,comprehension,easy,short_delay,1.0,0.5988703665213251,17.39866257761256,0.0,0.6287702201832993,1,0,0,medium,Stable Learner,Stable Learner
L0076,76,B,News,19.91135704650674,9,reasoning,hard,short_delay,1.0,0.662507011799616,22.1953754174311,0.0,0.6287702201832993,4,0,0,medium,Stable Learner,Stable Learner
L0077,77,B,News,17.163110268659388,0,comprehension,easy,short_delay,1.0,0.6851397854317093,23.122489229783778,0.0,0.816362549749505,3,2,1,medium,Stable Learner,Stable Learner
L0077,77,B,Sports,6.03016978323755,1,comprehension,hard,immediate,1.0,0.6472108937368788,16.016822623478554,0.0,0.816362549749505,0,0,0,medium,Stable Learner,Stable Learner
L0077,77,B,News,6.249338305769016,2,factual_recall,hard,immediate,1.0,0.6637865493356083,17.87177141639618,0.0,0.816362549749505,3,3,1,medium,Stable Learner,Stable Learner
L0077,77,B,Cooking,8.622626783707146,3,inference,medium,immediate,1.0,0.693542598524553,14.23224838914981,0.0,0.816362549749505,3,2,0,medium,Stable Learner,Stable Learner
L0077,77,B,News,14.243930524858545,4,comprehension,easy,short_delay,1.0,0.8518099996239823,17.64009339847261,0.0,0.816362549749505,0,3,2,medium,Stable Learner,Stable Learner
L0077,77,B,Sports,5.976164407662738,5,comprehension,medium,immediate,1.0,0.6560286221469198,16.569825762496073,0.0,0.816362549749505,3,1,0,medium,Stable Learner,Stable Learner
L0077,77,B,Cooking,7.966506824873969,6,factual_recall,medium,long_delay,1.0,0.6852612075911381,15.291321936257436,1.0,0.816362549749505,1,3,2,medium,Stable Learner,Stable Learner
L0077,77,B,Cooking,19.50114785769206,7,comprehension,hard,immediate,1.0,0.5934622339593492,15.688768461385648,0.0,0.816362549749505,0,0,1,medium,Stable Learner,Stable Learner
L0077,77,B,World,6.272567143721666,8,factual_recall,medium,short_delay,1.0,0.7516631066473156,17.259611416968244,1.0,0.816362549749505,2,1,0,medium,Stable Learner,Stable Learner
L0077,77,B,World,11.173787342472057,9,comprehension,hard,short_delay,1.0,0.8166679178718284,13.529237825772178,1.0,0.816362549749505,1,2,0,medium,Stable Learner,Stable Learner
L0078,78,B,News,9.245487320939525,0,reasoning,hard,short_delay,1.0,0.6235492834386314,12.592799885547457,1.0,0.748400218296146,1,0,1,medium,Stable Learner,Stable Learner
L0078,78,B,Cooking,5.647114746428597,1,reasoning,easy,immediate,1.0,0.6246234846163838,15.90479978710566,0.0,0.748400218296146,4,0,2,medium,Stable Learner,Stable Learner
L0078,78,B,News,10.116530591345867,2,factual_recall,easy,short_delay,1.0,0.5397904003957236,12.520873730939861,0.0,0.748400218296146,1,3,2,medium,Stable Learner,Stable Learner
L0078,78,B,Entertainment,14.037229969302564,3,factual_recall,medium,long_delay,1.0,0.6049624691673522,4.38062540055822,0.0,0.748400218296146,1,0,2,medium,Stable Learner,Stable Learner
L0078,78,B,Entertainment,11.371365402808852,4,inference,medium,short_delay,1.0,0.8298420275650323,19.61123970585969,0.0,0.748400218296146,3,1,2,medium,Stable Learner,Stable Learner
L0078,78,B,Cooking,19.859371600527425,5,factual_recall,hard,short_delay,1.0,0.6593400739432503,16.215087806740964,0.0,0.748400218296146,1,3,1,medium,Stable Learner,Stable Learner
L0078,78,B,World,5.550682813706746,6,reasoning,hard,short_delay,1.0,0.7504411668556099,13.43028772626074,0.0,0.748400218296146,1,3,1,medium,Stable Learner,Stable Learner
L0078,78,B,Entertainment,7.976312701423124,7,comprehension,hard,immediate,0.0,0.4321243482099166,10.169073139637813,0.0,0.748400218296146,3,0,0,medium,Stable Learner,Stable Learner
L0078,78,B,Entertainment,14.164235496829042,8,factual_recall,easy,long_delay,1.0,0.7368311308965879,7.650712419464325,0.0,0.748400218296146,1,0,2,medium,Stable Learner,Stable Learner
L0078,78,B,News,12.289542556517079,9,inference,easy,immediate,1.0,0.6638647295630887,16.119463535340287,0.0,0.748400218296146,2,1,2,medium,Stable Learner,Stable Learner
L0079,79,B,Cooking,6.126340709497864,0,reasoning,medium,short_delay,1.0,0.6703618186441513,23.214240844265916,0.0,0.939148764686529,4,2,0,medium,Needs Review,Stable Learner
L0079,79,B,World,13.488723676987329,1,inference,medium,immediate,1.0,0.7444514088682197,16.768752391862474,1.0,0.939148764686529,0,1,0,medium,Needs Review,Stable Learner
L0079,79,B,News,7.505573111619296,2,inference,medium,immediate,1.0,0.6263130867129201,18.219963392656176,0.0,0.939148764686529,1,3,1,medium,Needs Review,Stable Learner
L0079,79,B,World,14.24385937403742,3,comprehension,medium,immediate,1.0,0.5748072178020177,18.596376184601606,0.0,0.939148764686529,4,0,0,medium,Needs Review,Stable Learner
L0079,79,B,Cooking,10.355259485009027,4,reasoning,easy,long_delay,1.0,0.6566119489082065,9.23492309033685,0.0,0.939148764686529,2,3,2,medium,Needs Review,Stable Learner
L0079,79,B,Entertainment,6.661102104090378,5,inference,medium,long_delay,1.0,0.7901192533379199,10.183339647652279,0.0,0.939148764686529,1,0,2,medium,Needs Review,Stable Learner
L0079,79,B,Cooking,5.81465413791061,6,comprehension,medium,long_delay,1.0,0.6279268208601717,9.580518551971748,0.0,0.939148764686529,3,1,1,medium,Needs Review,Stable Learner
L0079,79,B,World,6.119444467539676,7,comprehension,hard,short_delay,1.0,0.5929468027270585,8.339271221541772,0.0,0.939148764686529,0,0,0,medium,Needs Review,Stable Learner
L0079,79,B,World,8.319369345209777,8,reasoning,medium,short_delay,1.0,0.6955464244369144,18.977299374352018,0.0,0.939148764686529,4,0,0,medium,Needs Review,Stable Learner
L0079,79,B,News,15.907227442579106,9,factual_recall,easy,short_delay,1.0,0.7299022600717745,16.450250458318777,0.0,0.939148764686529,3,0,2,medium,Needs Review,Stable Learner
L0080,80,B,News,12.587466448347888,0,factual_recall,easy,short_delay,1.0,0.6970045528560637,16.776881053350483,0.0,0.7686576683039683,1,2,2,medium,Stable Learner,Stable Learner
L0080,80,B,Cooking,14.004895880265751,1,inference,easy,immediate,1.0,0.7691897575507096,24.810028319211238,1.0,0.7686576683039683,1,2,2,medium,Stable Learner,Stable Learner
L0080,80,B,Sports,13.963628914004598,2,comprehension,medium,immediate,1.0,0.5329784377902521,14.785294585216276,0.0,0.7686576683039683,4,3,2,medium,Stable Learner,Stable Learner
L0080,80,B,Cooking,11.045731740054066,3,comprehension,easy,short_delay,1.0,0.7536056133738375,19.766517758213904,0.0,0.7686576683039683,2,0,2,medium,Stable Learner,Stable Learner
L0080,80,B,Sports,12.042342975497903,4,factual_recall,hard,long_delay,1.0,0.677950443782717,12.743845555467864,0.0,0.7686576683039683,4,1,0,medium,Stable Learner,Stable Learner
L0080,80,B,Cooking,10.054215973574285,5,reasoning,easy,short_delay,1.0,0.5741362732046305,12.427005803579258,0.0,0.7686576683039683,3,2,2,medium,Stable Learner,Stable Learner
L0080,80,B,World,18.212044070566694,6,inference,medium,short_delay,0.0,0.47153942473459337,11.612454415596819,1.0,0.7686576683039683,2,1,2,medium,Stable Learner,Stable Learner
L0080,80,B,Entertainment,19.320573678590474,7,reasoning,hard,short_delay,1.0,0.6663526288121647,4.697355264378437,0.0,0.7686576683039683,2,2,2,medium,Stable Learner,Stable Learner
L0080,80,B,World,18.78903891992106,8,inference,easy,long_delay,1.0,0.824771298327407,21.43546129973456,0.0,0.7686576683039683,1,1,2,medium,Stable Learner,Stable Learner
L0080,80,B,Sports,12.49822497094387,9,reasoning,easy,short_delay,1.0,0.8474684666741396,11.79183780430992,1.0,0.7686576683039683,4,0,1,medium,Stable Learner,Stable Learner
L0081,81,B,Sports,16.38477840833353,0,factual_recall,medium,long_delay,1.0,0.6606839323061372,16.043329494819915,1.0,0.7916133424317611,2,0,0,medium,Low-Engagement,Stable Learner
L0081,81,B,Cooking,17.20517556022191,1,inference,easy,immediate,1.0,0.6736994984163224,18.805752749031598,0.0,0.7916133424317611,1,0,0,medium,Low-Engagement,Stable Learner
L0081,81,B,News,7.920225452929264,2,factual_recall,easy,long_delay,1.0,0.51693423777506,13.557236098718,0.0,0.7916133424317611,3,3,0,medium,Low-Engagement,Stable Learner
L0081,81,B,Sports,14.736455176452989,3,comprehension,easy,short_delay,1.0,0.8210762854312205,14.95816186140555,1.0,0.7916133424317611,0,1,2,medium,Low-Engagement,Stable Learner
L0081,81,B,Cooking,19.201802922719796,4,reasoning,medium,short_delay,1.0,0.6025648099111817,11.691878037680905,0.0,0.7916133424317611,4,0,0,medium,Low-Engagement,Stable Learner
L0081,81,B,Cooking,8.043376922090248,5,comprehension,hard,short_delay,1.0,0.7826071970153533,19.5203247465013,0.0,0.7916133424317611,3,0,1,medium,Low-Engagement,Stable Learner
L0081,81,B,Entertainment,15.042202823195426,6,factual_recall,medium,long_delay,1.0,0.6178623391952489,11.532933344163238,1.0,0.7916133424317611,1,0,2,medium,Low-Engagement,Stable Learner
L0081,81,B,News,6.716790457548347,7,comprehension,medium,immediate,1.0,0.617449534810424,22.425781724689266,0.0,0.7916133424317611,2,3,0,medium,Low-Engagement,Stable Learner
L0081,81,B,World,11.624341795427458,8,reasoning,easy,immediate,1.0,0.8013123250465467,13.420829158400878,0.0,0.7916133424317611,2,3,1,medium,Low-Engagement,Stable Learner
L0081,81,B,Cooking,10.82803295684423,9,comprehension,medium,long_delay,1.0,0.7793884603477925,15.102542820081672,1.0,0.7916133424317611,1,3,2,medium,Low-Engagement,Stable Learner
L0082,82,B,Entertainment,13.526561170635777,0,inference,medium,immediate,1.0,0.9371930145241676,22.430753229302475,0.0,0.8250719070130198,0,0,2,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,Entertainment,11.354424881027692,1,reasoning,easy,short_delay,1.0,0.7422441046759466,15.517285824468486,0.0,0.8250719070130198,1,2,2,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,News,18.02749238788815,2,reasoning,hard,long_delay,1.0,0.564539808672825,12.2039876313714,0.0,0.8250719070130198,0,3,2,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,World,8.818208176790137,3,comprehension,medium,short_delay,1.0,0.7081829624418614,9.273860145566386,0.0,0.8250719070130198,0,1,2,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,Sports,14.971926404353761,4,reasoning,easy,long_delay,1.0,0.5519312748658933,5.6414925680028185,0.0,0.8250719070130198,2,0,0,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,World,5.183684986862336,5,factual_recall,medium,immediate,1.0,0.803280368926886,8.743596832386567,0.0,0.8250719070130198,2,0,1,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,Sports,18.72263523053948,6,factual_recall,easy,immediate,1.0,0.5844117411972075,15.55979620722189,0.0,0.8250719070130198,1,2,1,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,World,16.59493092652067,7,comprehension,easy,long_delay,1.0,0.6874243634692023,19.90116884361332,0.0,0.8250719070130198,4,1,0,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,Entertainment,13.630304304727472,8,factual_recall,hard,long_delay,1.0,0.5942219998008152,12.198242537888994,0.0,0.8250719070130198,0,0,2,medium,Delayed Recall Weakness,Stable Learner
L0082,82,B,News,16.281603991075407,9,comprehension,easy,immediate,1.0,0.6253551942452009,22.852718003595072,0.0,0.8250719070130198,2,2,2,medium,Delayed Recall Weakness,Stable Learner
L0083,83,B,Sports,17.598114240976088,0,comprehension,hard,immediate,1.0,0.7607097115654963,23.55711399466245,0.0,0.7648904920556419,4,0,0,medium,Needs Review,Stable Learner
L0083,83,B,Sports,17.81083269197269,1,factual_recall,easy,short_delay,1.0,0.7534223499026137,9.978827369348979,0.0,0.7648904920556419,4,2,0,medium,Needs Review,Stable Learner
L0083,83,B,News,10.291016063905067,2,reasoning,easy,immediate,1.0,0.7946851755150046,10.28940589074614,0.0,0.7648904920556419,2,3,1,medium,Needs Review,Stable Learner
L0083,83,B,Cooking,15.354968920342918,3,factual_recall,medium,long_delay,1.0,0.5959376292835855,23.054504682071883,0.0,0.7648904920556419,2,2,1,medium,Needs Review,Stable Learner
L0083,83,B,Entertainment,15.489685635411643,4,inference,easy,short_delay,1.0,0.7875635401278862,18.12274212944181,0.0,0.7648904920556419,4,2,0,medium,Needs Review,Stable Learner
L0083,83,B,Entertainment,11.496818112294697,5,comprehension,medium,immediate,1.0,0.864643985091144,25.60185124521262,1.0,0.7648904920556419,2,3,2,medium,Needs Review,Stable Learner
L0083,83,B,Cooking,19.397980362458437,6,inference,medium,long_delay,1.0,0.6541307020758144,12.747806810870733,0.0,0.7648904920556419,4,2,1,medium,Needs Review,Stable Learner
L0083,83,B,Entertainment,7.670724428863316,7,reasoning,medium,long_delay,1.0,0.6834706067142123,15.631405686187847,0.0,0.7648904920556419,1,2,0,medium,Needs Review,Stable Learner
L0083,83,B,News,17.95772842777762,8,inference,easy,short_delay,1.0,0.6276553357519846,11.696615281140978,0.0,0.7648904920556419,3,1,2,medium,Needs Review,Stable Learner
L0083,83,B,Entertainment,11.522016268248912,9,reasoning,hard,long_delay,1.0,0.6453563747814901,15.71650584323848,0.0,0.7648904920556419,4,3,1,medium,Needs Review,Stable Learner
L0084,84,B,Sports,15.158819655175186,0,factual_recall,medium,immediate,1.0,0.6997103250871203,15.83825732363351,0.0,0.7076437418963164,3,3,1,medium,Stable Learner,Stable Learner
L0084,84,B,Cooking,16.887003215579153,1,reasoning,easy,short_delay,1.0,0.6597230644336183,21.195860310440146,0.0,0.7076437418963164,0,3,2,medium,Stable Learner,Stable Learner
L0084,84,B,Sports,10.79050300428937,2,inference,medium,immediate,1.0,0.8338465314028525,14.545519299589307,0.0,0.7076437418963164,3,3,1,medium,Stable Learner,Stable Learner
L0084,84,B,Sports,10.085479128462323,3,factual_recall,medium,immediate,1.0,0.714062202849121,15.166232581723309,1.0,0.7076437418963164,0,0,0,medium,Stable Learner,Stable Learner
L0084,84,B,Sports,18.74959790359183,4,comprehension,easy,immediate,1.0,0.7005658920886007,23.607884586484573,0.0,0.7076437418963164,3,2,1,medium,Stable Learner,Stable Learner
L0084,84,B,World,15.041761903429153,5,factual_recall,medium,immediate,1.0,0.7700647082855441,23.109620639776157,1.0,0.7076437418963164,2,3,1,medium,Stable Learner,Stable Learner
L0084,84,B,News,19.381870843185563,6,factual_recall,medium,long_delay,1.0,0.7892871618092713,14.959120965383386,0.0,0.7076437418963164,1,1,1,medium,Stable Learner,Stable Learner
L0084,84,B,Sports,18.252972944346823,7,reasoning,easy,long_delay,1.0,0.75836050942973,12.732242113471916,0.0,0.7076437418963164,4,3,0,medium,Stable Learner,Stable Learner
L0084,84,B,Entertainment,17.093308711622452,8,factual_recall,hard,short_delay,1.0,0.8219463472814954,22.315867501042494,0.0,0.7076437418963164,0,0,2,medium,Stable Learner,Stable Learner
L0084,84,B,World,10.512625175799721,9,comprehension,easy,short_delay,1.0,0.7408682412913788,19.00209178957607,0.0,0.7076437418963164,2,1,1,medium,Stable Learner,Stable Learner
L0085,85,B,Cooking,14.08965887822135,0,factual_recall,medium,immediate,1.0,0.7197984557562882,16.09469423535818,1.0,0.7281817885537349,0,0,1,medium,Needs Review,Stable Learner
L0085,85,B,World,9.670811550050672,1,comprehension,medium,immediate,1.0,0.6148090911980181,20.326396858495997,0.0,0.7281817885537349,3,1,2,medium,Needs Review,Stable Learner
L0085,85,B,Entertainment,17.608646501574167,2,factual_recall,medium,short_delay,1.0,0.6113071500138283,18.764009114708855,0.0,0.7281817885537349,1,1,2,medium,Needs Review,Stable Learner
L0085,85,B,Sports,10.685446499921538,3,reasoning,medium,immediate,1.0,0.7213473293105505,20.35951478091329,0.0,0.7281817885537349,0,1,1,medium,Needs Review,Stable Learner
L0085,85,B,News,5.518574949773472,4,reasoning,easy,immediate,1.0,0.6662288559219434,18.041980957295614,0.0,0.7281817885537349,0,3,0,medium,Needs Review,Stable Learner
L0085,85,B,Cooking,17.092512451340454,5,factual_recall,medium,long_delay,0.0,0.48724788642832534,16.04839654545745,0.0,0.7281817885537349,4,0,2,medium,Needs Review,Stable Learner
L0085,85,B,Cooking,19.655095520239886,6,comprehension,easy,immediate,1.0,0.534444307868791,20.49675871143828,1.0,0.7281817885537349,4,2,0,medium,Needs Review,Stable Learner
L0085,85,B,Entertainment,9.978412097763552,7,reasoning,medium,immediate,1.0,0.5652733508538537,19.5970639587005,0.0,0.7281817885537349,1,1,0,medium,Needs Review,Stable Learner
L0085,85,B,Entertainment,6.422930451667825,8,comprehension,medium,immediate,1.0,0.5917028093886026,16.880476837769955,0.0,0.7281817885537349,1,2,0,medium,Needs Review,Stable Learner
L0085,85,B,Cooking,11.831949502597132,9,comprehension,hard,immediate,1.0,0.7214423329478639,21.35535935430071,1.0,0.7281817885537349,0,1,0,medium,Needs Review,Stable Learner
L0086,86,B,News,11.795391714299624,0,factual_recall,medium,long_delay,1.0,0.7085205926365759,14.28213676680918,0.0,0.8475656687773184,3,3,0,medium,Stable Learner,Stable Learner
L0086,86,B,World,10.62204681226171,1,inference,easy,immediate,1.0,0.6152983378048541,9.959875210985548,0.0,0.8475656687773184,3,2,1,medium,Stable Learner,Stable Learner
L0086,86,B,News,13.332843606587529,2,factual_recall,medium,long_delay,1.0,0.6837722896682239,21.32966813278409,0.0,0.8475656687773184,4,0,0,medium,Stable Learner,Stable Learner
L0086,86,B,Cooking,7.371526834154447,3,reasoning,medium,immediate,1.0,0.7183169022656193,19.41675818879396,0.0,0.8475656687773184,3,1,1,medium,Stable Learner,Stable Learner
